id,type,amount,date,currency
638,Payment,64.32,2021-12-02,AUD
639,Purchase,4674.94,2023-09-14,USD
640,Purchase,8244.4,2020-08-07,GBP
641,Refund,1308.41,2022-05-31,GBP
642,Sale,5064.77,2021-02-17,JPY
643,Payment,1735.17,2023-07-13,USD
644,Refund,5687.51,2019-08-25,GBP
645,Sale,3513.75,2021-06-09,GBP
646,Sale,5700.2,2020-10-20,EUR
647,Sale,6068.68,2020-01-24,GBP
648,Payment,8201.91,2020-10-27,GBP
649,Purchase,3034.27,2022-01-28,USD
650,Purchase,5526.73,2020-11-23,USD
651,Purchase,6513.53,2020-02-27,EUR
652,Payment,6935.23,2022-03-14,AUD
653,Refund,152.91,2021-02-10,USD
654,Refund,9069.88,2021-10-09,JPY
655,Refund,5843.52,2021-03-19,JPY
656,Purchase,1049.67,2023-09-21,JPY
657,Payment,2852.24,2022-11-05,AUD
658,Sale,14.61,2021-07-06,EUR
659,Refund,5321.09,2021-03-13,AUD
660,Purchase,9454.5,2021-02-12,EUR
661,Sale,3914.36,2022-02-02,AUD
662,Payment,881.28,2023-10-07,USD
663,Refund,3621.89,2022-12-16,USD
664,Sale,5496.14,2024-05-19,GBP
665,Purchase,7872.83,2021-03-28,JPY
666,Purchase,2123.31,2020-11-12,JPY
667,Payment,8278.98,2023-12-26,USD
668,Purchase,7952.73,2020-05-09,GBP
669,Payment,4309.26,2020-08-11,JPY
670,Payment,4445.24,2024-01-30,GBP
671,Purchase,7884.37,2019-09-01,EUR
672,Refund,5910.38,2022-03-25,AUD
673,Refund,4143.88,2022-01-30,EUR
674,Payment,4907.28,2023-02-16,USD
675,Sale,8205.84,2020-05-29,JPY
676,Purchase,201.71,2021-06-09,AUD
677,Purchase,9155.23,2024-06-02,USD
678,Payment,4956.67,2024-01-22,EUR
679,Sale,5348.98,2022-09-01,JPY
680,Purchase,1919.89,2023-11-27,JPY
681,Sale,8372.2,2021-09-22,USD
682,Payment,2640.47,2022-11-15,EUR
683,Refund,3571.92,2021-05-21,JPY
684,Payment,6877.06,2020-09-19,AUD
685,Refund,4287.88,2023-02-07,GBP
686,Refund,7474.56,2022-09-28,GBP
687,Refund,4836.54,2022-01-15,EUR
688,Purchase,4658.8,2019-08-08,AUD
689,Refund,9859.55,2021-11-09,GBP
690,Purchase,1037.62,2019-08-06,USD
691,Sale,9502.44,2021-08-19,USD
692,Payment,3862.64,2024-01-08,EUR
693,Purchase,1512.98,2020-12-24,USD
694,Purchase,1295.02,2021-06-22,USD
695,Refund,9392.33,2021-08-01,USD
696,Refund,7174.32,2020-11-28,GBP
697,Payment,781.66,2019-11-21,JPY
698,Purchase,4772.55,2019-09-09,AUD
699,Refund,8563.23,2020-11-12,GBP
700,Payment,305.79,2023-03-22,JPY
701,Refund,6045.63,2021-10-25,JPY
702,Payment,2248.11,2022-06-12,EUR
703,Sale,4417.38,2024-05-28,AUD
704,Payment,8513.69,2022-05-19,EUR
705,Payment,2746.58,2021-03-04,JPY
706,Refund,3360.56,2021-02-19,GBP
707,Purchase,413.59,2024-07-19,EUR
708,Purchase,6195.3,2023-09-09,USD
709,Payment,9682.6,2021-06-02,EUR
710,Sale,3149.46,2020-02-02,EUR
711,Sale,859.69,2020-12-01,USD
712,Sale,2726.52,2023-12-13,USD
713,Sale,713.17,2024-05-13,USD
714,Sale,6933.54,2022-06-09,USD
715,Payment,3317.49,2020-12-19,EUR
716,Purchase,388.09,2023-11-30,GBP
717,Purchase,2142.32,2024-06-21,USD
718,Purchase,824.94,2019-08-21,EUR
719,Refund,1583.34,2024-07-11,GBP
720,Purchase,8564.34,2020-12-10,JPY
721,Payment,4049.97,2020-01-28,EUR
722,Payment,2156.18,2022-05-13,GBP
723,Payment,6399.89,2022-02-06,EUR
724,Payment,4159.26,2022-05-08,AUD
725,Sale,3814.21,2024-02-06,USD
726,Purchase,2247.73,2021-02-21,USD
727,Refund,9454.99,2022-11-01,EUR
728,Payment,8572.52,2022-10-07,USD
729,Purchase,670.89,2019-11-01,GBP
730,Refund,4405.96,2023-07-22,GBP
731,Purchase,9006.59,2023-11-01,AUD
732,Payment,8940.95,2021-06-05,GBP
733,Refund,1930.42,2019-12-24,GBP
734,Refund,6963.78,2024-07-30,AUD
735,Payment,3738.99,2020-10-02,JPY
736,Payment,192.93,2022-05-05,JPY
737,Sale,6525.48,2023-10-08,AUD
738,Payment,9829.14,2022-10-27,AUD
739,Sale,5957.54,2022-11-24,AUD
740,Payment,5747.12,2022-07-10,EUR
741,Purchase,9959.35,2021-11-11,AUD
742,Purchase,5131.9,2023-12-13,GBP
743,Purchase,6619.27,2020-04-28,AUD
744,Refund,7389.76,2020-04-24,EUR
745,Purchase,1447.77,2021-11-03,AUD
746,Purchase,613.59,2021-02-16,JPY
747,Sale,5180.12,2024-04-19,USD
748,Purchase,9353.19,2020-01-05,GBP
749,Payment,9171.88,2022-10-14,AUD
750,Refund,2274.72,2021-10-25,USD
751,Purchase,7000.7,2022-11-29,JPY
752,Sale,9117.55,2022-04-29,AUD
753,Payment,4466.13,2019-09-25,JPY
754,Purchase,1086.81,2024-03-14,USD
755,Sale,6861.69,2022-10-18,GBP
756,Sale,5507.5,2022-06-04,EUR
757,Refund,166.92,2022-02-10,USD
758,Purchase,7711.37,2022-01-24,JPY
759,Payment,5700.51,2024-01-27,USD
760,Payment,4605.5,2020-02-20,AUD
761,Sale,1738.22,2023-09-23,AUD
762,Purchase,9191.99,2022-07-04,AUD
763,Purchase,8641.49,2022-05-16,AUD
764,Payment,1213.79,2022-04-06,USD
765,Purchase,5961.16,2023-10-06,AUD
766,Sale,5895.53,2024-04-22,JPY
767,Refund,6685.86,2022-08-07,JPY
768,Sale,9298.73,2023-08-29,JPY
769,Sale,6402.39,2023-09-03,USD
770,Purchase,966.11,2019-10-16,USD
771,Purchase,113.0,2023-06-23,EUR
772,Refund,8033.93,2023-01-08,GBP
773,Payment,8914.33,2023-09-04,AUD
774,Refund,3436.49,2019-09-07,USD
775,Refund,3756.8,2020-03-11,AUD
776,Payment,7253.81,2019-09-18,EUR
777,Purchase,7421.49,2024-05-03,JPY
778,Sale,6827.49,2020-07-04,USD
779,Purchase,1060.89,2023-04-08,USD
780,Payment,1720.62,2023-06-19,JPY
781,Payment,2468.51,2019-12-23,EUR
782,Purchase,9991.7,2022-05-01,AUD
783,Payment,2818.81,2023-11-28,JPY
784,Payment,3025.88,2023-07-05,EUR
785,Sale,4735.13,2022-01-23,USD
786,Purchase,2836.13,2020-11-18,EUR
787,Refund,3794.46,2020-08-28,AUD
788,Sale,7426.93,2019-12-04,JPY
789,Payment,4153.98,2024-03-17,JPY
790,Sale,8909.71,2021-11-08,GBP
791,Purchase,6896.15,2020-06-19,USD
792,Purchase,6885.99,2020-11-24,EUR
793,Purchase,2045.2,2022-02-11,GBP
794,Payment,6355.35,2022-05-31,GBP
795,Purchase,3901.82,2020-06-23,USD
796,Sale,7826.25,2023-04-19,EUR
797,Purchase,2311.59,2022-10-02,AUD
798,Payment,3767.68,2019-08-12,USD
799,Refund,8103.13,2022-02-27,EUR
800,Payment,8998.21,2021-11-12,EUR
801,Purchase,1265.35,2021-12-03,USD
802,Purchase,672.42,2020-02-11,AUD
803,Payment,9962.84,2020-09-27,GBP
804,Refund,6417.85,2019-10-11,AUD
805,Sale,1573.17,2021-03-28,GBP
806,Sale,7004.93,2022-02-04,EUR
807,Refund,9174.49,2023-05-13,AUD
808,Sale,3756.73,2022-04-27,EUR
809,Sale,1027.89,2023-04-06,USD
810,Purchase,1018.97,2023-06-22,EUR
811,Purchase,996.01,2022-10-19,JPY
812,Payment,5248.44,2023-06-07,AUD
813,Payment,6227.66,2022-09-14,EUR
814,Refund,4001.53,2021-10-25,AUD
815,Refund,9463.15,2021-11-05,AUD
816,Sale,3949.94,2023-06-16,JPY
817,Payment,2194.56,2022-03-01,AUD
818,Refund,5970.8,2021-08-13,USD
819,Purchase,4618.0,2019-09-03,USD
820,Sale,5919.8,2020-02-06,JPY
821,Payment,8201.57,2023-07-15,JPY
822,Refund,2031.03,2022-05-24,JPY
823,Payment,5162.19,2024-05-16,USD
824,Purchase,2568.37,2023-08-15,GBP
825,Payment,1958.23,2021-07-20,EUR
826,Refund,8339.09,2022-05-16,JPY
827,Refund,2496.44,2019-10-22,JPY
828,Refund,2786.56,2020-06-07,EUR
829,Refund,7877.36,2024-07-31,GBP
830,Purchase,7881.53,2022-09-30,GBP
831,Purchase,2152.53,2021-01-18,JPY
832,Payment,1164.15,2019-09-14,GBP
833,Refund,8760.83,2023-10-18,USD
834,Payment,9612.39,2021-11-14,GBP
835,Sale,9704.46,2021-10-06,USD
836,Purchase,7237.66,2023-12-13,USD
837,Payment,9305.87,2022-03-30,JPY
838,Payment,4798.57,2019-08-24,JPY
839,Payment,3935.75,2023-07-19,EUR
840,Purchase,5635.82,2022-04-26,JPY
841,Sale,4343.79,2020-05-03,USD
842,Sale,1559.36,2024-06-26,EUR
843,Sale,4129.96,2019-11-20,EUR
844,Payment,949.74,2023-11-15,EUR
845,Sale,2512.51,2019-12-13,USD
846,Payment,5331.91,2024-05-11,JPY
847,Refund,6345.61,2019-10-29,USD
848,Purchase,417.07,2022-09-14,EUR
849,Payment,7986.14,2022-02-15,USD
850,Refund,2989.63,2022-04-11,GBP
851,Sale,5595.5,2021-09-03,JPY
852,Sale,4991.98,2022-11-13,EUR
853,Payment,9087.74,2019-10-29,GBP
854,Refund,7891.71,2019-12-04,AUD
855,Sale,1978.17,2021-12-07,AUD
856,Sale,2088.51,2021-07-31,JPY
857,Refund,3557.76,2021-07-05,USD
858,Refund,9163.47,2020-03-11,USD
859,Payment,8660.77,2022-12-13,GBP
860,Sale,9775.93,2022-11-11,USD
861,Refund,1033.15,2024-02-09,JPY
862,Payment,2910.47,2022-11-07,USD
863,Sale,1423.69,2023-04-20,AUD
864,Payment,2826.65,2019-12-01,EUR
865,Refund,9515.15,2021-07-25,EUR
866,Payment,9709.47,2020-11-29,AUD
867,Purchase,6281.38,2024-01-18,JPY
868,Purchase,95.87,2022-12-06,USD
869,Payment,4677.88,2021-03-14,AUD
870,Refund,1275.1,2020-04-13,GBP
871,Purchase,4467.4,2020-06-28,AUD
872,Sale,5542.5,2021-11-28,GBP
873,Sale,3289.24,2021-11-05,USD
874,Payment,6195.2,2022-09-22,AUD
875,Refund,9883.65,2019-08-20,EUR
876,Sale,5558.99,2022-05-01,USD
877,Purchase,6309.36,2022-04-16,GBP
878,Purchase,4775.2,2024-01-11,JPY
879,Purchase,6752.07,2020-01-17,GBP
880,Refund,9264.41,2022-09-01,USD
881,Refund,3360.98,2021-05-01,GBP
882,Refund,28.91,2023-04-08,AUD
883,Refund,1995.82,2022-04-30,AUD
884,Purchase,6565.74,2022-05-18,EUR
885,Refund,9301.36,2024-02-15,GBP
886,Purchase,2708.11,2020-04-05,USD
887,Sale,349.23,2023-12-18,EUR
888,Payment,7850.25,2024-07-10,JPY
889,Refund,5535.85,2019-11-02,GBP
890,Payment,5343.32,2021-03-31,USD
891,Payment,9144.43,2020-11-11,AUD
892,Purchase,5324.79,2022-01-21,JPY
893,Purchase,5478.67,2022-12-23,USD
894,Payment,8607.99,2020-09-27,GBP
895,Payment,216.46,2020-02-17,JPY
896,Payment,1682.55,2021-11-16,EUR
897,Purchase,6513.6,2022-03-14,USD
898,Sale,6572.43,2022-09-11,USD
899,Refund,3588.88,2024-03-23,USD
900,Refund,3244.87,2022-05-23,GBP
901,Sale,5889.84,2020-02-24,EUR
902,Sale,9471.4,2020-12-08,USD
903,Payment,2729.17,2022-10-10,GBP
904,Sale,9295.96,2020-01-03,JPY
905,Payment,5019.37,2023-11-04,EUR
906,Refund,3718.46,2019-12-26,AUD
907,Refund,3220.34,2021-11-15,JPY
908,Refund,6781.09,2022-04-11,GBP
909,Purchase,9802.27,2023-01-27,AUD
910,Payment,4617.28,2022-03-14,EUR
911,Sale,9601.96,2022-04-22,USD
912,Payment,3187.1,2023-01-09,EUR
913,Payment,1065.19,2023-07-05,EUR
914,Purchase,6039.39,2021-02-08,GBP
915,Payment,3627.04,2022-08-31,EUR
916,Purchase,8236.41,2021-07-17,AUD
917,Sale,9234.07,2024-01-06,GBP
918,Sale,6287.88,2024-07-20,USD
919,Sale,8030.76,2020-09-11,AUD
920,Sale,9831.98,2019-12-22,GBP
921,Refund,8540.54,2021-05-29,EUR
922,Purchase,6801.29,2021-05-26,EUR
923,Payment,9538.77,2024-07-04,AUD
924,Refund,4981.33,2020-04-04,AUD
925,Purchase,9046.16,2020-10-07,USD
926,Payment,784.94,2023-08-25,EUR
927,Refund,4928.33,2021-07-26,EUR
928,Purchase,2354.38,2023-12-25,AUD
929,Refund,1124.63,2024-03-23,EUR
930,Payment,1947.41,2021-07-20,AUD
931,Payment,4682.94,2024-02-12,GBP
932,Payment,8650.12,2021-09-02,USD
933,Refund,6841.81,2021-03-05,USD
934,Payment,1684.5,2020-11-21,USD
935,Payment,67.62,2021-11-13,GBP
936,Payment,7763.17,2024-06-26,GBP
937,Sale,7016.49,2022-06-29,USD
938,Purchase,4450.11,2023-04-28,JPY
939,Purchase,1622.62,2022-05-17,JPY
940,Payment,1551.2,2020-11-17,USD
941,Sale,4292.83,2022-06-09,AUD
942,Refund,6690.8,2020-09-16,AUD
943,Refund,6156.26,2022-03-30,USD
944,Sale,3236.41,2020-09-19,JPY
945,Refund,7002.66,2022-03-15,JPY
946,Sale,10.26,2023-06-21,EUR
947,Sale,712.85,2020-08-09,USD
948,Payment,8852.33,2021-06-08,AUD
949,Purchase,8256.11,2021-07-27,JPY
950,Purchase,186.06,2024-04-10,EUR
951,Sale,7281.08,2024-04-04,EUR
952,Refund,5548.34,2023-05-26,AUD
953,Purchase,4588.99,2020-05-06,JPY
954,Refund,1759.11,2020-06-09,USD
955,Purchase,4668.28,2022-05-19,EUR
956,Purchase,3081.78,2024-02-23,JPY
957,Refund,2707.07,2022-06-10,JPY
958,Purchase,9714.77,2023-03-20,USD
959,Sale,6698.29,2021-07-27,EUR
960,Purchase,9473.81,2020-12-27,GBP
961,Sale,3592.51,2023-06-03,AUD
962,Purchase,549.01,2023-12-29,AUD
963,Sale,8744.49,2020-11-06,USD
964,Refund,6575.46,2024-06-28,EUR
965,Purchase,6486.83,2020-03-24,AUD
966,Sale,3241.06,2024-02-29,EUR
967,Sale,8316.57,2022-04-09,USD
968,Payment,9236.88,2020-09-29,USD
969,Payment,4175.16,2020-05-11,GBP
970,Refund,9204.37,2020-10-22,USD
971,Sale,7522.37,2021-10-12,GBP
972,Payment,5652.74,2024-01-15,JPY
973,Purchase,4013.12,2022-12-10,GBP
974,Purchase,7024.93,2022-03-30,AUD
975,Sale,2020.66,2024-03-29,EUR
976,Sale,5372.26,2019-09-09,AUD
977,Sale,6307.62,2023-12-29,USD
978,Payment,9398.92,2020-07-08,USD
979,Sale,8085.0,2019-09-18,AUD
980,Purchase,9497.41,2023-05-08,AUD
981,Purchase,4752.57,2024-06-10,EUR
982,Payment,5983.74,2019-09-02,JPY
983,Refund,3178.21,2023-04-12,USD
984,Sale,1113.58,2024-02-19,EUR
985,Payment,6811.01,2023-04-25,JPY
986,Payment,1961.91,2023-09-09,GBP
987,Refund,1543.06,2021-02-06,AUD
988,Refund,4888.0,2022-07-29,GBP
989,Sale,1988.09,2022-07-20,USD
990,Refund,2237.02,2020-12-08,EUR
991,Purchase,8208.7,2023-10-10,AUD
992,Sale,9213.23,2021-09-21,AUD
993,Payment,3557.67,2024-01-27,GBP
994,Payment,9648.66,2021-01-15,GBP
995,Purchase,2053.82,2020-09-18,EUR
996,Purchase,4301.75,2023-01-24,USD
997,Refund,3858.13,2019-08-28,USD
998,Sale,5197.5,2022-08-30,EUR
999,Payment,9480.68,2024-01-12,JPY
1000,Refund,7940.74,2022-05-09,AUD
1001,Purchase,5099.05,2020-11-26,JPY
1002,Purchase,822.87,2019-08-12,EUR
1003,Payment,6398.98,2020-11-08,JPY
1004,Payment,4894.04,2024-04-19,JPY
1005,Sale,1475.49,2024-05-28,JPY
1006,Payment,9341.76,2022-08-03,EUR
1007,Sale,3073.07,2023-01-25,USD
1008,Payment,6042.81,2021-10-28,GBP
1009,Purchase,7952.16,2019-12-20,JPY
1010,Purchase,51.52,2024-02-16,AUD
1011,Purchase,5445.03,2022-05-20,EUR
1012,Refund,4142.8,2022-10-21,EUR
1013,Purchase,7450.9,2024-08-01,USD
1014,Refund,8260.95,2022-05-04,JPY
1015,Payment,8749.98,2020-05-25,GBP
1016,Payment,9401.52,2021-04-27,GBP
1017,Sale,9992.01,2021-03-29,GBP
1018,Payment,1408.23,2022-02-23,USD
1019,Payment,455.94,2021-09-04,EUR
1020,Payment,8859.17,2020-02-09,AUD
1021,Sale,3937.82,2022-06-12,GBP
1022,Payment,8028.43,2020-10-01,AUD
1023,Payment,4740.01,2021-07-01,AUD
1024,Purchase,5409.98,2021-09-19,EUR
1025,Refund,2227.12,2021-08-08,USD
1026,Sale,8408.7,2021-06-21,EUR
1027,Sale,348.25,2020-05-04,AUD
1028,Payment,2221.15,2022-05-21,JPY
1029,Purchase,6030.84,2019-08-21,EUR
1030,Payment,7448.88,2023-08-22,AUD
1031,Purchase,5922.59,2020-07-24,JPY
1032,Payment,8351.64,2022-01-02,EUR
1033,Payment,5589.07,2023-03-12,AUD
1034,Refund,28.43,2024-08-04,JPY
1035,Sale,6536.63,2020-04-07,EUR
1036,Payment,3387.67,2020-10-01,AUD
1037,Refund,2923.34,2022-05-21,USD
1038,Refund,6234.6,2020-04-07,GBP
1039,Purchase,649.35,2021-10-14,GBP
1040,Payment,7925.64,2020-02-05,JPY
1041,Payment,9963.98,2019-08-26,AUD
1042,Purchase,2501.5,2020-04-22,JPY
1043,Refund,5507.78,2022-02-04,JPY
1044,Purchase,9765.83,2023-05-20,AUD
1045,Payment,2653.06,2021-06-10,EUR
1046,Payment,7965.89,2023-10-13,JPY
1047,Payment,130.62,2022-06-30,GBP
1048,Sale,4823.49,2021-12-18,GBP
1049,Sale,8346.38,2021-11-30,EUR
1050,Purchase,4391.43,2021-12-01,AUD
1051,Sale,879.11,2023-01-29,EUR
1052,Payment,7290.14,2022-08-11,AUD
1053,Refund,4223.95,2020-01-21,JPY
1054,Purchase,8875.43,2024-04-11,USD
1055,Purchase,2849.73,2021-09-19,JPY
1056,Purchase,8601.39,2023-06-12,JPY
1057,Refund,4696.87,2020-08-08,AUD
1058,Sale,3754.39,2024-04-06,USD
1059,Payment,9409.16,2023-11-08,AUD
1060,Payment,1908.19,2019-11-20,GBP
1061,Sale,2373.93,2023-12-29,AUD
1062,Refund,3723.94,2020-10-04,EUR
1063,Payment,9393.17,2021-08-16,EUR
1064,Purchase,3260.2,2023-01-20,USD
1065,Purchase,4348.11,2023-06-12,EUR
1066,Payment,1100.62,2021-05-24,EUR
1067,Payment,8992.26,2022-12-11,USD
1068,Refund,7378.82,2020-05-19,GBP
1069,Payment,1818.0,2024-05-12,EUR
1070,Sale,8373.56,2020-09-24,GBP
1071,Refund,6807.17,2019-11-25,USD
1072,Sale,3930.73,2021-09-28,USD
1073,Sale,7123.3,2021-12-01,AUD
1074,Sale,4368.03,2021-08-30,AUD
1075,Purchase,5569.92,2021-05-02,EUR
1076,Sale,8156.99,2023-04-05,GBP
1077,Refund,3809.66,2022-01-30,GBP
1078,Refund,8968.27,2022-12-08,USD
1079,Payment,6384.02,2020-10-30,AUD
1080,Payment,2541.15,2023-05-10,USD
1081,Purchase,9853.53,2022-05-15,GBP
1082,Refund,5799.22,2019-11-12,JPY
1083,Payment,925.49,2023-06-23,AUD
1084,Payment,6837.69,2022-11-18,EUR
1085,Sale,8851.88,2021-10-20,GBP
1086,Refund,8731.86,2021-03-19,AUD
1087,Purchase,1663.07,2020-12-23,GBP
1088,Refund,5207.27,2021-06-10,JPY
1089,Sale,5928.96,2024-06-24,GBP
1090,Payment,5018.3,2022-10-23,EUR
1091,Sale,3926.74,2024-07-27,EUR
1092,Sale,854.06,2022-07-24,JPY
1093,Purchase,4981.48,2021-09-12,GBP
1094,Sale,3722.4,2021-09-19,GBP
1095,Purchase,8988.45,2024-02-20,EUR
1096,Refund,9901.41,2019-12-09,GBP
1097,Sale,9128.61,2022-03-09,AUD
1098,Purchase,6609.01,2021-06-03,EUR
1099,Purchase,3538.31,2024-07-20,EUR
1100,Payment,5012.29,2021-11-24,JPY
1101,Refund,1991.32,2023-12-16,JPY
1102,Payment,8827.12,2023-12-01,EUR
1103,Sale,6928.54,2024-02-26,AUD
1104,Payment,1592.01,2024-07-09,USD
1105,Purchase,3096.63,2024-07-25,GBP
1106,Payment,8534.51,2021-09-18,AUD
1107,Refund,6287.88,2022-04-27,AUD
1108,Payment,3027.84,2023-05-23,GBP
1109,Sale,2913.94,2020-10-25,GBP
1110,Refund,894.73,2022-09-24,EUR
1111,Payment,9165.06,2020-08-23,AUD
1112,Refund,996.26,2022-06-17,USD
1113,Sale,2146.01,2023-07-02,USD
1114,Payment,4713.44,2020-11-22,GBP
1115,Payment,5362.53,2021-12-09,USD
1116,Payment,2972.84,2021-05-09,GBP
1117,Purchase,2961.26,2024-07-07,EUR
1118,Sale,9137.24,2023-05-28,GBP
1119,Refund,7314.79,2023-08-06,GBP
1120,Refund,3476.96,2021-05-04,GBP
1121,Sale,8640.27,2024-05-20,GBP
1122,Payment,8559.11,2021-06-16,JPY
1123,Sale,4813.04,2024-02-05,USD
1124,Refund,1363.75,2020-10-03,USD
1125,Purchase,8490.43,2023-07-18,JPY
1126,Sale,9041.91,2022-05-14,USD
1127,Sale,270.0,2020-01-07,USD
1128,Payment,5594.43,2023-09-12,JPY
1129,Payment,7152.71,2022-10-30,AUD
1130,Payment,2918.06,2020-04-29,GBP
1131,Purchase,1829.13,2023-09-06,JPY
1132,Payment,5425.12,2021-12-09,USD
1133,Refund,5122.62,2024-02-13,JPY
1134,Payment,305.95,2023-07-07,AUD
1135,Payment,842.43,2022-02-09,AUD
1136,Refund,8800.34,2023-12-11,EUR
1137,Purchase,7476.64,2023-07-30,AUD
1138,Refund,7942.36,2019-09-15,AUD
1139,Refund,5361.37,2022-03-21,GBP
1140,Refund,7903.32,2023-07-24,AUD
1141,Payment,1102.87,2023-05-03,GBP
1142,Purchase,2834.37,2021-12-26,GBP
1143,Sale,5969.52,2020-10-12,AUD
1144,Sale,9031.44,2023-08-26,USD
1145,Purchase,7038.41,2023-09-27,GBP
1146,Sale,4206.86,2020-11-26,EUR
1147,Purchase,9969.71,2023-11-19,JPY
1148,Payment,1163.89,2021-03-02,USD
1149,Sale,8618.65,2019-08-12,AUD
1150,Refund,8562.35,2020-07-27,USD
1151,Sale,2940.85,2021-12-11,USD
1152,Sale,9546.28,2023-02-06,AUD
1153,Sale,3646.23,2020-09-21,JPY
1154,Sale,8880.93,2020-02-23,JPY
1155,Purchase,5151.74,2019-10-26,USD
1156,Refund,4736.99,2023-01-08,USD
1157,Purchase,2989.51,2024-05-20,GBP
1158,Payment,7449.24,2024-07-13,AUD
1159,Payment,1995.64,2021-08-09,USD
1160,Refund,3042.74,2022-12-24,GBP
1161,Refund,6296.75,2020-01-25,AUD
1162,Refund,867.02,2020-11-02,AUD
1163,Payment,7346.62,2021-10-12,USD
1164,Refund,6897.69,2023-06-30,GBP
1165,Purchase,1652.66,2023-09-07,GBP
1166,Payment,6511.95,2023-06-19,USD
1167,Payment,6721.88,2021-12-15,EUR
1168,Payment,5886.73,2021-06-03,JPY
1169,Purchase,5908.8,2023-07-30,USD
1170,Payment,6428.83,2022-01-09,JPY
1171,Sale,7211.09,2022-04-15,EUR
1172,Sale,9500.59,2020-06-22,GBP
1173,Refund,9841.3,2021-10-08,USD
1174,Sale,6807.37,2024-07-04,USD
1175,Refund,6800.23,2022-03-25,EUR
1176,Sale,7577.87,2022-11-06,JPY
1177,Sale,731.19,2023-08-16,GBP
1178,Payment,7593.95,2022-04-21,USD
1179,Payment,3352.2,2024-06-06,GBP
1180,Sale,7868.82,2020-02-21,USD
1181,Sale,4488.43,2020-12-13,USD
1182,Purchase,6785.88,2020-11-28,EUR
1183,Purchase,1233.18,2024-07-21,USD
1184,Sale,231.32,2020-08-24,EUR
1185,Payment,9173.32,2023-05-16,JPY
1186,Payment,2684.88,2020-04-05,USD
1187,Sale,442.55,2022-05-29,EUR
1188,Refund,723.11,2022-08-09,AUD
1189,Sale,5301.1,2020-10-11,EUR
1190,Refund,6001.93,2021-01-25,JPY
1191,Purchase,5581.12,2024-01-22,EUR
1192,Sale,9141.11,2023-07-01,JPY
1193,Purchase,7209.25,2021-12-18,USD
1194,Payment,4580.97,2022-09-11,JPY
1195,Refund,6287.26,2020-07-29,AUD
1196,Refund,857.95,2024-05-01,EUR
1197,Refund,5535.67,2020-05-21,GBP
1198,Payment,4020.15,2020-04-25,USD
1199,Refund,1492.65,2022-09-13,EUR
1200,Purchase,3625.15,2022-11-07,GBP
1201,Purchase,6341.02,2020-12-30,JPY
1202,Purchase,9957.36,2023-01-02,USD
1203,Refund,138.25,2021-01-14,USD
1204,Purchase,6884.68,2024-07-15,JPY
1205,Sale,612.56,2022-08-08,USD
1206,Payment,4320.83,2024-06-16,GBP
1207,Purchase,583.11,2020-06-07,GBP
1208,Purchase,6989.47,2021-07-01,GBP
1209,Payment,9823.1,2023-04-15,AUD
1210,Refund,5023.03,2020-02-02,GBP
1211,Purchase,8494.47,2021-07-14,AUD
1212,Sale,4168.11,2024-02-15,AUD
1213,Purchase,8896.75,2022-09-27,JPY
1214,Refund,3667.67,2019-11-21,EUR
1215,Payment,3668.33,2024-01-22,JPY
1216,Refund,497.15,2022-04-01,USD
1217,Sale,2796.73,2019-08-16,USD
1218,Refund,538.11,2023-06-25,USD
1219,Payment,9455.19,2020-06-10,EUR
1220,Payment,7235.59,2021-08-26,GBP
1221,Sale,9171.17,2024-02-21,AUD
1222,Sale,4831.23,2020-09-26,USD
1223,Refund,5293.66,2022-08-31,USD
1224,Refund,878.4,2023-03-19,JPY
1225,Purchase,3946.93,2021-09-06,USD
1226,Payment,7077.28,2022-11-24,GBP
1227,Sale,3886.38,2022-07-28,AUD
1228,Purchase,1364.78,2021-10-15,GBP
1229,Purchase,6499.8,2024-05-18,JPY
1230,Payment,459.37,2024-04-17,USD
1231,Purchase,7038.54,2022-05-14,JPY
1232,Purchase,2988.42,2024-03-13,EUR
1233,Payment,653.81,2021-01-09,USD
1234,Payment,4081.64,2022-04-13,AUD
1235,Refund,7712.0,2023-08-30,USD
1236,Refund,3533.22,2022-03-20,EUR
1237,Purchase,5418.0,2021-02-14,GBP
1238,Sale,8826.77,2023-11-08,JPY
1239,Sale,1634.17,2020-04-06,AUD
1240,Sale,657.86,2024-06-05,JPY
1241,Refund,7543.12,2022-01-25,AUD
1242,Refund,5489.05,2024-05-04,USD
1243,Purchase,1029.81,2021-08-21,EUR
1244,Payment,4940.78,2023-01-27,AUD
1245,Refund,1504.99,2023-09-02,AUD
1246,Sale,2549.56,2020-02-22,JPY
1247,Refund,7221.37,2022-08-05,USD
1248,Purchase,252.15,2023-12-21,GBP
1249,Sale,6892.22,2023-08-21,AUD
1250,Payment,5829.55,2024-02-27,GBP
1251,Purchase,2928.51,2021-05-12,GBP
1252,Payment,5355.01,2019-11-06,GBP
1253,Sale,3366.76,2022-11-06,EUR
1254,Sale,5372.41,2021-08-14,EUR
1255,Refund,5314.82,2023-04-11,USD
1256,Purchase,8436.42,2021-08-06,EUR
1257,Sale,7323.16,2021-11-28,GBP
1258,Payment,3068.25,2021-02-23,JPY
1259,Refund,7399.41,2022-04-12,EUR
1260,Payment,1385.33,2024-04-23,EUR
1261,Sale,7764.5,2023-11-04,USD
1262,Payment,9701.42,2024-04-01,GBP
1263,Purchase,5391.52,2021-02-18,GBP
